Wall time,Step,Value
1565964954.9178698,7510,0.69140625
1565964955.9789004,7520,0.625
1565964958.074779,7540,0.609375
1565964960.149273,7560,0.6171875
1565964966.458208,7620,0.66796875
1565964969.6303144,7650,0.69921875
1565964970.675427,7660,0.6484375
1565964973.8369174,7690,0.671875
1565964974.9149923,7700,0.66015625
1565964975.9536746,7710,0.62109375
1565964978.075865,7730,0.65234375
1565964979.1300697,7740,0.65234375
1565964985.4342887,7800,0.65234375
1565964989.5137484,7840,0.6328125
1565964990.5058978,7850,0.63671875
1565964992.5875463,7870,0.6171875
1565964994.6347573,7890,0.65625
1565964996.7173607,7910,0.62890625
1565964997.7681975,7920,0.640625
1565964998.8091762,7930,0.6875
1565964999.819416,7940,0.671875
1565965000.8341963,7950,0.6875
1565965003.979585,7980,0.6484375
1565965006.1036737,8000,0.66015625
1565965008.612413,8020,0.6328125
1565965011.708834,8050,0.625
1565965013.7909064,8070,0.6953125
1565965014.8340287,8080,0.640625
1565965015.884262,8090,0.640625
1565965020.0305822,8130,0.6640625
1565965022.138777,8150,0.671875
1565965023.1946077,8160,0.7421875
1565965025.317736,8180,0.66015625
1565965028.4909575,8210,0.69921875
1565965032.611073,8250,0.63671875
1565965035.7494636,8280,0.62109375
1565965039.3572094,8310,0.6171875
1565965040.4001195,8320,0.671875
1565965042.4969254,8340,0.60546875
1565965044.5776045,8360,0.625
1565965046.667775,8380,0.63671875
1565965051.8986478,8430,0.63671875
1565965055.0444336,8460,0.625
1565965056.1094692,8470,0.6484375
1565965057.1429691,8480,0.59375
1565965060.25741,8510,0.65234375
1565965068.5383375,8590,0.60546875
1565965069.5625138,8600,0.66796875
1565965070.5818477,8610,0.65625
1565965072.650018,8630,0.6953125
1565965076.823669,8670,0.71875
1565965078.939367,8690,0.72265625
1565965079.9839349,8700,0.67578125
1565965084.0639036,8740,0.68359375
1565965086.1573677,8760,0.67578125
1565965087.2149775,8770,0.6484375
1565965090.3342278,8800,0.6328125
1565965092.4119089,8820,0.66796875
1565965094.4964535,8840,0.6640625
1565965097.615378,8870,0.65234375
1565965099.7291243,8890,0.6484375
1565965100.8010879,8900,0.66015625
1565965102.9162822,8920,0.68359375
1565965103.9755676,8930,0.66796875
1565965107.0997977,8960,0.64453125
1565965110.1874359,8990,0.68359375
1565965111.2618709,9000,0.63671875
1565965118.7118812,9070,0.64453125
1565965119.75118,9080,0.58984375
1565965120.797095,9090,0.6484375
1565965121.8721406,9100,0.66015625
1565965123.962877,9120,0.63671875
1565965124.9870386,9130,0.66796875
1565965127.0819974,9150,0.66796875
1565965128.1367717,9160,0.66015625
1565965129.1959183,9170,0.70703125
1565965132.321859,9200,0.65625
1565965133.3853228,9210,0.69140625
